Comment,Class
我认为我就只会买一次三星的了，这手机除了外形是特别好看，高颜值，其他的我觉得真心没iPhone好用，昨天刚到的手的，王者荣耀可以卡飞起来，事先说明家里的WiFi绝对没问题，网速绝对ko的，然后下载了个欢乐斗地主，既然闪退，然后我卸载了重装还是闪退进不去游戏，手机重启了还是进不去游戏。还有这手机冬天用我觉得还行，至少可以暖手，就随便聊聊天，浏览浏览网页，都没打游戏都烫的要死，难道设计个防水是真的拿来降温的嘛，还有拍照功能也就那样吧，比一般的手机强点。总体来说三星除了外观并没有给我惊喜，切换应用的时候也频繁的卡顿&hellip;&hellip;,-1
我还买了两部，太差了！电池用电太快，发热严重！！！！,-1
我还能说什么呢，5月15日3999买的，5月31日用券3949又买了一个，今天的价格3888。京东客服告知手机7天内才补差价。买三星就要接收降价快。。。。,-1
我这个忠实的京东粉也不得不给差评，不是给京东，是给三星，手机刚买不到一个月，一直很爱惜使用，昨天突然就不能开机，送售后说主板坏了，要返厂维修。用了这么多年手机没有碰到这样的情况三星真让人失望，光外表好看有什么用，三星真该改改商人本色，好好做产品。请大家慎重选择这款手机。,-1
我选择了12期免息，然后还是要收我手续费，京东真是6得不行！,-1
我醉了，买了一个多月，各种毛病，每天自动重启好几次，屏幕经常自己乱操作，指纹验证也出了好几次问题，玩个游戏卡的要死还不如我之前的s6，真的是无语了,-1
我靠，买回来发现听筒坏的，去三星维修部，人家一看发票问我是不是网上买的，然后告诉我十张九张网上查不到。说只能维修，退或者换只能看发票查的情况，发票查不到就只能找京东换。,-1
截止今天满一个月，手机居然充不进电。。。。。。。。。。。。。买了垃圾吗？,-1
所有镜头都左歪的，换货之后还是歪的，品控有问题,-1
手势截屏不能用，后台程序自动关闭，询问客服互相推脱！总之很差劲,-1
手感不是很好，有点轻，拿在手上跟山寨机有的一拼，电池不是很耐用，感觉三星的品质有待提高.,-1
手感还不错，外观也很棒，就是刚买没有几天就降*，也太坑人了。,-1
手机 发烫厉害， 外观信号 不如 S6  总的来说 不如S6。。,-1
手机 快递神马的都不错   我11点抢的 京东居然把赠品给换了 太啃碟了 我的无线充电器 手表   给客服发信息他也不回 不想说什么了,-1
手机 有问题；   我24号买的手机  现在 屏幕不亮,-1
手机，垃圾电池费电太快了，半天就没电了建议大家别买，，用过的会后悔的。,-1
手机：高端大气上档次，某东：肯爹耍赖玩套路，打着618大促销，骗我买下后，立即降400，玩呢？某*、某*，赔我400块,-1
手机6.14拿到，轻度用了半小时左右，后盖有点发热但不明显，联系售后退货，当天下午1点审核通过但系统强制安排到6.15上午让快递上门取件，快递员来到后发现手机处有细微划痕（本人没任何不当操作，真不知道此划痕从哪来的，都怪当天没细看），让取消退单重新申请退货，就说手机有问题。我取消了先前的退单，重新申请了退单，发了照片。6.15接到售后的来电，大致意思是拿到手机的当天有划痕能退，第二天退的话他们发给厂商，厂商发现手机没质量问题的话就原件返回。说了这么多总结一下：1.拿到货尽快全面检查，京东很可能发瑕疵机；2.我是因为有划痕要退货，京东却说他们收到退的货再发给厂商检查没质量问题再原件返回，相当于我说房子采光不好，他说能抗12级地震；3.所谓的7天无理由退货就是个坑啊；4.那可是*个元啊，用个瑕疵机心里不爽啊。5.京东售后人员交谈中竟冷场了将近20秒呀，专业素质的应急把控问题还是专业素质的应急故意把控成问题。,-1
手机一个月就换了主板。狗屎,-1
手机一收到，一开机运行内存就满了，全是三星自带无用的软件，还没法删。还说全网通的，我有买的电信4G号码，网速也慢，还不如S4呢。我S4都用了两年了，怎么感觉也比6好！哎！,-1
手机一玩手机就烫的不得了，不知道到底怎么回事，而且非常卡机子,-1
手机上装的很多软件都需要获取手机的通讯录，通话记录和位置才可以使用，拒绝的话就无法使用软件，无法保证手机的隐私，直接怀疑是间谍手机啊，也无法root. 是一款专门盗取用户信息的手机。,-1
手机上面有个细微的划痕特别不容易发现！电池特别不耐用,-1
手机不好，买了不到二十天就特卡，结果恢复出厂设置了，现在还是卡，都没下东西还这样。真心看不好三星,-1
手机不好，好看不好使，用了四五天就卡。,-1
手机不好root 占内存很高 所以耗电快 发热。刚买的没几天，就降价，非常不爽,-1
手机不好用，刚刚用了一天照相机就不能用，显示照相机错误、去售后刷机不能解决，售后开了检测单、果断退货。换了苹果6plus。,-1
手机不好用，感觉，不是正品，用了还没1个月就有点卡，手掌截屏开了也截不了，不能用,-1
手机不是很满意，第一品控把握不严拆开了一看手机耳机插孔处缺了一个口子，这我忍了，按键居然还松动的比较厉害，手机拿在手里感觉很轻给人感觉跟买了假货一样，电池也并没有宣传中的那么叼，这次购物很不满意！,-1
手机不行，，好卡，曲屏翘屏左右缝隙不一致，触屏经常无缘无故自己乱跳乱点 又不想申请售后，太麻烦，使用起来感觉好烦！！！,-1
手机不识别新去联通办理的SIM卡，iPhone用就没问题，换iPhone的sim卡同样无法识别，找客服服务也很差爱答不理的，回避正面提问，对京东真是失望透了！,-1
手机不错  赠品怎么每天换来换去的  刚收到手机 看到赠品就换成自己想要的了,-1
手机不错，但是刚买完一看又降了100。。。。jd你个js,-1
手机不错，但是没有发票，一问就是各种推托，京东真的越来越坑了&hellip;&hellip;,-1
"手机不错，就不多评价了，大家都看到了。
对京东，非常不满意。
5千多的手机竟然用个京东的塑料袋就给我送来了，里面连个防摔防磕的泡沫都没有，真特么服了，京东穷疯了，就算用个破纸壳箱装也行啊。自拍杆纸壳都磕坏了，这手机没磕碰碎了还真挺结实！
还有三星官网给的无线电充呢，手表呢，都让你们当饭吃了啊。
果断给差评。
一刻星送给快递师傅。",-1
手机不错，就是搭配销售的双11特惠的碎屏险太坑人了，客服打电话说这个碎屏险只在正常使用情况下导致的碎屏才会陪，正常使用屏幕会碎吗？虽然保险没多少钱，但感觉就是不爽，一次很差的购物经历，手机保险太坑人了。,-1
手机不错，缺点就是待机时间短，手机发热,-1
手机不错，赠送的东西简直是一堆垃圾，尤其是手机膜，完全把曲屏漏在外面，中间一个补丁，这种垃圾膜让设计这个手机的人要气死了吧，还有什么手机套，看到之后我就呵呵了，真是土的掉毛，这些赠品完全是降低了手机的档次,-1
手机不错，速度快，外观漂亮。  钢铁侠众筹就是坑   人的玩意，大家别上dang、,-1
"手机不错，颜色太喜欢，接口有些毛糙，但运行非常流畅，暂未见接合处有缝隙，可能运气好，没感觉机身发热
对京东一定得是差评！差评！！差评！！！预先收了钱说好21号发货足足等了半个月才发！没货别装逼好吗！哪怕有个声明告知一下情况大家也都可以理解啊！我们花了钱连知情权也没有，客服也是顾左右而言他。截止目前，京东连一点歉意也没有！没诚信没担当！真令人作呕！同样的机型绿色赠品也最少。先交了钱也并没有享受到比最近购机的任何优待。下回大家一定预先保留证据截屏，维护自己的权益 工商局联名告翻它！",-1
手机不错！！！！但是购买过程中让人非常不愉快！！！本来18号到货的！！结果到好20号才到的货！！到货了心里就好想了！！拿出手机，打开屏幕 我勒个擦！！屏幕又有黑点！！果断换货！还有那个自拍杆！点拍照它就放大图片！完全拍不了！！冲了半天电 也是冲不进去！！果断换货！！望尽快帮忙处理！！！,-1
手机不错。不过618还大促。促啥？促完价格还低一百。哈哈哈。欺诈。赠品不是我要要的。你要送我就别说还有价格。你就别送我好了。骗子。差评。,-1
手机不错但发热，和小米一样发热,-1
手机不错是正品 用几天  帅呆了。。和上一次在京东商城购物  一样   后面有细微滑伤  虽然不注意看不见   但还是很影响使用心情 。。,-1
